form	lemma	POS	morph
བློ་གྲོས་	བློ་གྲོས་	NOUN
ཆིངས་	ཆིངས་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
བར་སྡོམ་	བར་སྡོམ་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བཀོད་པ་	བཀོད་པ་	VERB
ར་	ལ་	PART
མཛད་པ་	མཛད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཕྱོགས་མཐུན་	ཕྱོགས་མཐུན་	NO_POS
གྱི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
དངོ་	དངོ་	NOUN
ལ་	ལ་	PART
།		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཟིན་པ་	ཟིན་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཐབས་	ཐབས་	NOUN
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཐབས་	ཐབས་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
ཟིན་པ་	ཟིན་པ་	VERB
འི་	གི་	PART
ཕར་ཕྱིན་	ཕར་ཕྱིན་	NOUN
དང་	དང་	NO_POS
བསྡུ་	བསྡུ་	VERB
དངོ་	དངོ་	NOUN
ཀྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
།		PUNCT
མཆོད་	མཆོད་	VERB
བསྟེན་	བསྟེན་	VERB
ཚད་	ཚད་	NOUN
མེད་	མེད་	VERB
ཀྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཕྱོགས་མཐུན་	ཕྱོགས་མཐུན་	NO_POS
གྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
གྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དང་	དང་	NO_POS
ས་	ས་	ADP
ཡི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
དང་	དང་	NO_POS
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
གི་	གི་	PART
ས་	ས་	ADP
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
འི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
བཅའ་	བཅའ་	VERB
དྲུག་	དྲུག་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ཐབས་	ཐབས་	NOUN
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
།		PUNCT
ཐབས་	ཐབས་	NOUN
ཀྱིས་	གིས་	PART
གཟུང་	གཟུང་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་	དང་	NO_POS
།		PUNCT
ཟིན་	ཟིན་	VERB
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
ཐབས་	ཐབས་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
བཤད་པ་	བཤད་པ་	VERB
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ཐབས་	ཐབས་	NOUN
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
ལེའུ་	ལེའུ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
ཐབས་	ཐབས་	NOUN
ཀྱིས་	གིས་	PART
གཟུང་	གཟུང་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
།		PUNCT
ཇི་ལྟ་		
ནགས་ཚལ་	ནགས་ཚལ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ལུས་ཅན་	ལུས་ཅན་	NOUN
རི་བོ་	རི་བོ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
ཆུ་བོ་	ཆུ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ནི་	ནི་	NO_POS
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ས་	ས་	ADP
ཡིན་པ་	ཡིན་པ་	AUX
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
མཁས་པ་	མཁས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་	རྣམ་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
ཡང་	ཀྱང་	PART
། །		PUNCT
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་སོགས་	ལ་སོགས་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
ཚིགས་བཅད་	ཚིགས་བཅད་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཇི་ལྟ་		
ནགས་ཚལ་	ནགས་ཚལ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ལུས་ཅན་	ལུས་ཅན་	NOUN
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
།		PUNCT
རི་བོ་	རི་བོ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
ཆུ་བོ་	ཆུ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ནི་	ནི་	NO_POS
དུས་	དུས་	NOUN
དང་	དང་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
ས་	ས་	ADP
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ཞེ་	ཅེས་	PART
བརྟན་པ་	བརྟན་པ་	VERB
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
རི་	རི་	NOUN
དང་	དང་	NO_POS
ནགས་ཚལ་	ནགས་ཚལ་	NOUN
ཆུ་བོ་	ཆུ་བོ་	NOUN
སོགས་	སོགས་	DET
དང་	དང་	NO_POS
གཡོ་བ་	གཡོ་བ་	VERB
ནང་	ནང་	NOUN
བཅུད་	བཅུད་	NOUN
ཀྱི་	གི་	PART
ལུས་ཅན་	ལུས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ས་	ས་	ADP
ལ་	ལ་	PART
བརྟེན་པ་	བརྟེན་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
མཁས་པ་	མཁས་པ་	VERB
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ངག་	ངག་	NOUN
དང་	དང་	NO_POS
ཡིད་	ཡིད་	NOUN
ཀྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
ཡང་	ཀྱང་	PART
དུས་	དུས་	NOUN
ཀུན་	ཀུན་	DET
ན་	ནས་	PART
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཕྱོགས་	ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
སུམ་ཅུ་རྩ་བདུན་	སུམ་ཅུ་རྩ་བདུན་	NO_POS
སོགས་	སོགས་	DET
མདོར་ན་	མདོར་ན་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
གང་	གང་	NO_POS
ཇི་སྙེད་པ་	ཇི་སྙེད་པ་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་མ་	ལ་མ་	NO_POS
བརྟེན་པ་	བརྟེན་པ་	VERB
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཀྱང་	ཀྱང་	PART
ཡོད་པ་	ཡོད་པ་	VERB
མིན་པ་	མིན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དགེ་ཆོས་	དགེ་ཆོས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ནི་	ནི་	NO_POS
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་	སྟེ་	PART
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ཟིན་	ཟིན་	VERB
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
ཐབས་	ཐབས་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
བཤད་པ་	བཤད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
མི་	མི་	PART
སྐྱོ་བ་	སྐྱོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དམན་	དམན་	VERB
ལམ་	གམ་	PART
ཡིད་བྱེད་	ཡིད་བྱེད་	NO_POS
སྤངས་པ་	སྤངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
མི་	མི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
མི་	མི་	PART
སྐྱོ་བ་	སྐྱོ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དཀའ་བ་	དཀའ་བ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ངོ་བོ་	ངོ་བོ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
། །		PUNCT
བསྐལ་པ་	བསྐལ་པ་	NOUN
མང་པོ་	མང་པོ་	ADJ
ས་	གིས་	PART
ཚ་	ཚ་	VERB
ཕྱིན་	ཕྱིན་	VERB
མངོན་	མངོན་	VERB
བརྩོན་	བརྩོན་	VERB
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ངག་	ངག་	NOUN
སེམས་	སེམས་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
དག་	དག་	DET
གིས་	གིས་	PART
འདི་	འདི་	DET
ན་	ལ་	PART
ཡིད་འབྱུང་	ཡིད་འབྱུང་	OTHER
འགྱུར་བ་	འགྱུར་བ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
ཚིགས་བཅད་	ཚིགས་བཅད་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
བྱ་	བྱ་	VERB
དཀའ་བ་	དཀའ་བ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
གཏོང་	གཏོང་	VERB
ཞིང་	ཅིང་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
ལོག་སྒྲུབ་	ལོག་སྒྲུབ་	NOUN
བཟོད་པ་	བཟོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཚད་	ཚད་	NOUN
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
བསྐལ་པ་	བསྐལ་པ་	NOUN
མང་པོ་	མང་པོ་	ADJ
ས་	གིས་	PART
ཚ་	ཚ་	VERB
ཕྱིན་པ་	ཕྱིན་པ་	VERB
སྟེ་	སྟེ་	PART
བསྐལ་པ་	བསྐལ་པ་	NOUN
གྲངས་མེད་པ་	གྲངས་མེད་པ་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
བསྒྲུབ་	བསྒྲུབ་	VERB
དགོས་པ་	དགོས་པ་	VERB
ས་	གིས་	PART
ཡུན་རིང་པོ་	ཡུན་རིང་པོ་	NOUN
ར་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
བརྩོན་པ་	བརྩོན་པ་	VERB
འི་	གི་	PART
གོ་ཆ་	གོ་ཆ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བགོས་པ་	བགོས་པ་	NO_POS
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཅན་	ཅན་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
སྲས་པོ་	སྲས་པོ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
།		PUNCT
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
ངག་	ངག་	NOUN
དང་སེམས་	དང་སེམས་	NO_POS
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
དག་	དག་	DET
གིས་	གིས་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
འདི་	འདི་	DET
ན་	ལ་	PART
ཡིད་འབྱུང་	ཡིད་འབྱུང་	OTHER
བ་	བ་	NOUN
འགྱུར་བ་	འགྱུར་བ་	VERB
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
རིགས་	རིགས་	NOUN
ཀྱི་	གི་	PART
དབང་	དབང་	NOUN
དང་	དང་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
གོམས་པ་	གོམས་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ནམ་ཡང་	ནམ་ཡང་	OTHER
ཞུམ་པ་	ཞུམ་པ་	VERB
དང་	དང་	NO_POS
སྐྱོ་བ་	སྐྱོ་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
མ་ཟད་	མ་ཟད་	NO_POS
བུད་ཤིང་	བུད་ཤིང་	NOUN
བསྣན་པ་	བསྣན་པ་	VERB
འི་	གི་	PART
མེ་	མེ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བསོད་ནམས་	བསོད་ནམས་	NOUN
དང་	དང་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ལ་སྒོ་	ལ་སྒོ་	NO_POS
གསུམ་	གསུམ་	NUM
ངང་	ངང་	NOUN
གིས་	གིས་	PART
འཇུག་	འཇུག་	VERB
ཅིང་	ཅིང་	PART
ངོམས་པ་	ངོམས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
སྐྱོ་བ་	སྐྱོ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བསླང་བ་	བསླང་བ་	VERB
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
དམན་	དམན་	VERB
ལམ་	གམ་	PART
ཡིད་བྱེད་	ཡིད་བྱེད་	NO_POS
སྤངས་པ་	སྤངས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཇི་ལྟ་		
བདག་	བདག་	PRON
ལ་	ལ་	PART
ཕན་	ཕན་	NOUN
འདོད་	འདོད་	VERB
དུག་	དུག་	NOUN
དང་	དང་	NO_POS
མཚོན་	མཚོན་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
གནམ་ལྕགས་	གནམ་ལྕགས་	NOUN
ལྕེ་	ལྕེ་	NOUN
དང་	དང་	NO_POS
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ཟློག་པ་	ཟློག་པ་	VERB
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
ཐེག་པ་	ཐེག་པ་	NOUN
དམན་པ་	དམན་པ་	VERB
རྣམ་	རྣམ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་	རྣམ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཟློག་པ་	ཟློག་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
ཚིགས་བཅད་	ཚིགས་བཅད་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཇི་ལྟ་		
བདག་	བདག་	PRON
ལ་	ལ་	PART
ཕན་པ་	ཕན་པ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
དག་	དག་	DET
གིས་	གིས་	PART
དུག་	དུག་	NOUN
མི་ཟད་པ་	མི་ཟད་པ་	NO_POS
དང་	དང་	NO_POS
མཚོན་	མཚོན་	NOUN
དང་	དང་	NO_POS
གནམ་ལྕགས་	གནམ་ལྕགས་	NOUN
ཀྱི་	གི་	PART
ཐོག་	ཐོག་	NOUN
ལྕེ་འབབ་པ་	ལྕེ་འབབ་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དགྲ་	དགྲ་	NOUN
ཡི་	གི་	PART
དཔུང་	དཔུང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
བཟློག་	བཟློག་	VERB
སྟེ་	སྟེ་	PART
དེ་དག་	དེ་དག་	OTHER
དང་	དང་	NO_POS
མི་	མི་	PART
འཕྲད་པ་	འཕྲད་པ་	VERB
ར་	ལ་	PART
བྱོལ་བ་	བྱོལ་བ་	NO_POS
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
།		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
སྲ་	སྲ་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
ཐེག་པ་	ཐེག་པ་	NOUN
དམན་པ་	དམན་པ་	VERB
ཉན་རང་	ཉན་རང་	NOUN
གི་	གི་	PART
ཐེག་པ་	ཐེག་པ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
